studied_medicine
FALSE
 no degree"
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
 no degree"
FALSE
Doctoral degree
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
Doctoral degree
High school graduate
Master's degree
FALSE
FALSE
FALSE
FALSE
Some high school
FALSE
FALSE
"Some college
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Bachelor's degree
TRUE
FALSE
Master's degree
FALSE
FALSE
FALSE
Professional degree
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
Master's degree
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
 no degree"
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
Doctoral degree
FALSE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
 no degree"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
Master's degree
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
TRUE
TRUE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 no degree"
FALSE
 no degree"
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
Bachelor's degree
Doctoral degree
Bachelor's degree
Bachelor's degree
TRUE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
 no degree"
TRUE
FALSE
TRUE
FALSE
FALSE
Master's degree
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
"Some college
FALSE
Bachelor's degree
FALSE
FALSE
Master's degree
FALSE
FALSE
Master's degree
Master's degree
FALSE
Doctoral degree
TRUE
FALSE
FALSE
"Some college
FALSE
FALSE
FALSE
FALSE
Doctoral degree
Master's degree
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
"Some college
Master's degree
FALSE
FALSE
FALSE
Bachelor's degree
Bachelor's degree
Professional degree
Bachelor's degree
FALSE
Doctoral degree
Bachelor's degree
FALSE
Master's degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
Doctoral degree
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
Master's degree
Master's degree
High school graduate
FALSE
FALSE
"Some college
TRUE
FALSE
FALSE
FALSE
Master's degree
FALSE
Bachelor's degree
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
High school graduate
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
Master's degree
FALSE
TRUE
FALSE
FALSE
 no degree"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
NA
FALSE
TRUE
FALSE
FALSE
FALSE
Married
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
Doctoral degree
FALSE
TRUE
FALSE
Professional degree
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Bachelor's degree
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
High school graduate
FALSE
FALSE
 agnostic
Bachelor's degree
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
TRUE
FALSE
Doctoral degree
TRUE
FALSE
FALSE
 no degree"
FALSE
TRUE
FALSE
FALSE
Associate's degree
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
 no degree"
TRUE
FALSE
TRUE
Master's degree
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
Master's degree
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
TRUE
FALSE
Doctoral degree
FALSE
Bachelor's degree
FALSE
"Some college
FALSE
FALSE
Bachelor's degree
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
 no degree"
FALSE
NA
FALSE
FALSE
FALSE
Some high school
Bachelor's degree
TRUE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
NA
FALSE
FALSE
FALSE
FALSE
"Some college
Doctoral degree
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
High school graduate
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
Doctoral degree
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Doctoral degree
FALSE
FALSE
Master's degree
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
TRUE
Master's degree
TRUE
FALSE
FALSE
FALSE
High school graduate
Doctoral degree
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
Bachelor's degree
Master's degree
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
Master's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
High school graduate
Bachelor's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
Master's degree
FALSE
Master's degree
NA
Bachelor's degree
FALSE
Bachelor's degree
Bachelor's degree
FALSE
Master's degree
FALSE
Professional degree
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
 no degree"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
TRUE
FALSE
FALSE
"Some college
Doctoral degree
"Some college
FALSE
FALSE
FALSE
 no degree"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
Doctoral degree
Master's degree
TRUE
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
Master's degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
Professional degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
High school graduate
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
"Some college
Professional degree
FALSE
FALSE
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Master's degree
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Bachelor's degree
Bachelor's degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Bachelor's degree
Some high school
FALSE
TRUE
FALSE
FALSE
FALSE
Doctoral degree
Master's degree
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Bachelor's degree
TRUE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
Professional degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
 no degree"
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
TRUE
"Some college
 no degree"
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
"Some college
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
Master's degree
TRUE
FALSE
FALSE
FALSE
FALSE
"Some college
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Professional degree
FALSE
Bachelor's degree
Bachelor's degree
Master's degree
TRUE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
 no degree"
FALSE
TRUE
Bachelor's degree
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
Doctoral degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
Master's degree
FALSE
Bachelor's degree
FALSE
FALSE
Professional degree
FALSE
FALSE
FALSE
FALSE
NA
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
NA
Bachelor's degree
Master's degree
 no degree"
TRUE
FALSE
FALSE
Master's degree
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
Master's degree
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
Professional degree
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
Master's degree
Doctoral degree
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
 no degree"
FALSE
"Some college
FALSE
Bachelor's degree
FALSE
Bachelor's degree
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
FALSE
 no degree"
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
TRUE
TRUE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Master's degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 no degree"
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
"Some college
FALSE
TRUE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
Professional degree
High school graduate
FALSE
FALSE
"Some college
FALSE
Bachelor's degree
TRUE
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
Master's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
TRUE
FALSE
Bachelor's degree
Master's degree
FALSE
TRUE
FALSE
FALSE
TRUE
Master's degree
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
Master's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
Doctoral degree
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
