ec_scale
NA
6
NA
NA
57
6
NA
7
NA
5
58
58
6
8
108
58
58
8
NA
NA
NA
NA
7
4
108
NA
7
8
108
7
NA
NA
7
58
6
16
6
NA
108
NA
6
108
108
NA
NA
NA
108
4
8
NA
6
17
NA
NA
8
58
57
7
5
NA
NA
5
8
5
NA
7
58
NA
6
NA
NA
16
NA
NA
58
NA
58
NA
18
NA
7
7
57
5
NA
5
NA
57
NA
6
6
NA
NA
NA
NA
58
108
NA
4
57
108
5
5
5
58
6
NA
8
NA
8
4
NA
7
6
7
56
16
7
58
6
58
7
57
NA
NA
NA
NA
7
58
58
6
6
5
NA
8
5
6
7
6
58
NA
56
NA
NA
NA
NA
108
NA
NA
17
NA
NA
5
7
6
NA
58
108
7
18
4
NA
8
58
108
NA
NA
NA
108
108
NA
NA
NA
57
NA
58
16
8
NA
NA
5
17
8
16
NA
7
5
NA
8
7
68
NA
NA
58
7
8
28
NA
7
6
18
NA
NA
NA
56
5
5
58
7
NA
108
16
NA
58
6
NA
58
58
5
108
108
16
28
NA
NA
7
18
NA
NA
NA
4
NA
6
7
108
108
NA
108
NA
5
108
NA
7
57
7
5
NA
NA
NA
16
5
NA
8
58
5
108
58
NA
NA
NA
NA
NA
NA
5
6
5
NA
NA
7
58
NA
5
NA
NA
NA
28
58
68
NA
NA
4
NA
NA
6
8
NA
7
NA
5
58
108
NA
NA
7
28
NA
NA
7
NA
7
NA
4
7
58
57
NA
5
7
NA
NA
NA
7
NA
NA
58
7
16
4
NA
28
8
NA
6
5
108
NA
5
NA
28
58
NA
7
NA
108
NA
28
7
4
58
NA
17
7
NA
16
58
NA
NA
NA
NA
58
8
NA
8
58
8
108
18
7
NA
8
4
8
NA
8
NA
NA
NA
5
16
NA
NA
NA
7
7
NA
NA
7
6
NA
8
7
18
108
108
7
57
8
NA
NA
108
7
NA
7
18
5
NA
8
NA
NA
17
6
8
NA
NA
16
8
108
28
NA
56
8
NA
58
108
57
16
NA
7
16
NA
4
108
NA
NA
NA
NA
NA
NA
7
NA
NA
NA
4
NA
6
57
NA
NA
108
18
8
NA
58
58
NA
NA
7
NA
6
NA
NA
NA
28
7
NA
NA
7
NA
NA
NA
NA
NA
8
57
NA
NA
7
6
