studied_psych
"Some college
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
Master's degree
FALSE
Master's degree
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
TRUE
TRUE
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
Master's degree
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
FALSE
Doctoral degree
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
Master's degree
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
Doctoral degree
Bachelor's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
Master's degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
 no degree"
FALSE
Master's degree
TRUE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
High school graduate
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
Some high school
FALSE
FALSE
FALSE
Master's degree
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
Some high school
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
Master's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
Master's degree
FALSE
FALSE
TRUE
 no degree"
FALSE
FALSE
FALSE
FALSE
TRUE
Master's degree
FALSE
TRUE
FALSE
FALSE
FALSE
Master's degree
Bachelor's degree
FALSE
 no degree"
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
 no degree"
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
TRUE
Master's degree
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
 no degree"
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
Master's degree
FALSE
FALSE
High school graduate
Master's degree
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
NA
FALSE
FALSE
FALSE
Bachelor's degree
Professional degree
FALSE
TRUE
FALSE
Bachelor's degree
FALSE
Professional degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
Master's degree
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
Doctoral degree
Bachelor's degree
TRUE
Bachelor's degree
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 or non-religious"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
TRUE
FALSE
Master's degree
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
Master's degree
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
High school graduate
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
"Some college
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
NA
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
 no degree"
Master's degree
FALSE
TRUE
Master's degree
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
"Some college
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
High school graduate
TRUE
FALSE
Bachelor's degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
High school graduate
Professional degree
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 no degree"
TRUE
Doctoral degree
TRUE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Master's degree
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
Doctoral degree
FALSE
TRUE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
TRUE
TRUE
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Professional degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
"Some college
FALSE
FALSE
FALSE
TRUE
Master's degree
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
"Some college
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
"Some college
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
"Some college
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
Master's degree
TRUE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 no degree"
FALSE
 no degree"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
Bachelor's degree
FALSE
"Some college
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
Bachelor's degree
FALSE
TRUE
FALSE
Bachelor's degree
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
TRUE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
Master's degree
Bachelor's degree
TRUE
"Some college
High school graduate
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
"Some college
 no degree"
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
"Some college
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
"Some college
Master's degree
Doctoral degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
"Some college
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
Professional degree
TRUE
Bachelor's degree
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
TRUE
FALSE
FALSE
Doctoral degree
Bachelor's degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
Bachelor's degree
FALSE
Bachelor's degree
TRUE
FALSE
Master's degree
 no degree"
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Bachelor's degree
FALSE
NA
FALSE
NA
FALSE
TRUE
FALSE
Bachelor's degree
 no degree"
FALSE
TRUE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
 no degree"
Master's degree
FALSE
FALSE
Doctoral degree
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
Master's degree
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
"Some college
FALSE
TRUE
FALSE
"Some college
Professional degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
Master's degree
TRUE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
TRUE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
FALSE
High school graduate
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
Doctoral degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Professional degree
TRUE
TRUE
FALSE
FALSE
TRUE
Doctoral degree
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 no degree"
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
Bachelor's degree
Master's degree
FALSE
FALSE
FALSE
Bachelor's degree
Master's degree
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
High school graduate
Bachelor's degree
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
Bachelor's degree
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
 no degree"
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Master's degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Master's degree
 no degree"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
TRUE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Master's degree
TRUE
FALSE
FALSE
FALSE
Professional degree
FALSE
FALSE
TRUE
TRUE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
Master's degree
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
Bachelor's degree
Bachelor's degree
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
