race_asian
FALSE
FALSE
FALSE
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
"<e5><a3>3
FALSE
FALSE
Female
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Female
NA
6000
FALSE
000"
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
0
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
0
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
$200
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
"$14
FALSE
FALSE
FALSE
FALSE
Male
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Male
FALSE
500
000"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
1000
FALSE
"$3
FALSE
Female
FALSE
FALSE
FALSE
FALSE
TRUE
Female
Female
FALSE
FALSE
000"
FALSE
000"
FALSE
Male
FALSE
FALSE
FALSE
TRUE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Male
TRUE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
<e5><a3>2800
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
NA
FALSE
TRUE
FALSE
FALSE
NA
57324
FALSE
FALSE
FALSE
FALSE
FALSE
Female
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Female
Male
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Approx 4000
TRUE
FALSE
NA
FALSE
Female
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
30000
Male
FALSE
FALSE
FALSE
FALSE
FALSE
2500
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Female
Male
FALSE
FALSE
Unsure
Male
1000
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
000"
FALSE
FALSE
FALSE
TRUE
Male
Female
TRUE
~3%
Male
TRUE
Male
TRUE
TRUE
FALSE
FALSE
FALSE
Male
FALSE
Female
FALSE
FALSE
$100
100
FALSE
FALSE
Male
"$2
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Male
FALSE
FALSE
FALSE
TRUE
USD - US Dollar
FALSE
TRUE
Male
FALSE
FALSE
FALSE
000"
FALSE
FALSE
Male
FALSE
Female
Male
FALSE
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
1200
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
"250
FALSE
FALSE
FALSE
FALSE
"1
Male
FALSE
FALSE
FALSE
Male
000"
TRUE
FALSE
FALSE
000"
Male
1100
FALSE
FALSE
FALSE
3500
TRUE
FALSE
FALSE
"$15
FALSE
FALSE
FALSE
"10
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Female
FALSE
Don't Know
00"
FALSE
TRUE
6000
Male
FALSE
FALSE
FALSE
FALSE
900
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Male
4000
FALSE
FALSE
FALSE
FALSE
4000
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
"3
FALSE
FALSE
TRUE
Male
0
Male
FALSE
FALSE
FALSE
10000
TRUE
TRUE
0
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Male
FALSE
FALSE
TRUE
FALSE
Other
FALSE
TRUE
FALSE
FALSE
"2
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
000"
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Male
TRUE
TRUE
000"
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
9900
Male
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
0
FALSE
FALSE
TRUE
Male
TRUE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Male
656.93 EUR"
TRUE
FALSE
FALSE
FALSE
2000
FALSE
FALSE
FALSE
FALSE
Don't know yet
FALSE
5000
FALSE
FALSE
FALSE
4000
"106
FALSE
FALSE
FALSE
Male
FALSE
<e5><a3>39
FALSE
000"
2500
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
000"
TRUE
FALSE
700
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
000"
FALSE
FALSE
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Female
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
Male
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
0
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
2000
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
2800
FALSE
FALSE
FALSE
FALSE
FALSE
Female
FALSE
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
N/A
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
1500
FALSE
Female
FALSE
Female
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
000"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Male
Female
FALSE
NA
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Male
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
000"
FALSE
FALSE
FALSE
000"
FALSE
70000
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
30000
FALSE
"<e5><a3>2
FALSE
FALSE
Male
FALSE
"I don't understand what ""individual level"" means"
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
NA
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
4000
FALSE
Female
FALSE
000"
FALSE
Male
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
"1
FALSE
FALSE
Female
057"
Male
Male
"1
FALSE
FALSE
FALSE
FALSE
500
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
"2
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
NA
FALSE
FALSE
Male
FALSE
FALSE
Male
TRUE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
 enough to live quite well"
60000
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Male
FALSE
FALSE
8474
FALSE
FALSE
Male
FALSE
6000
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Male
000"
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
NA
FALSE
FALSE
FALSE
FALSE
FALSE
300
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
7500
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
250
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Male
Male
FALSE
Female
000"
FALSE
Female
TRUE
FALSE
FALSE
Female
FALSE
FALSE
FALSE
FALSE
0
FALSE
FALSE
0
FALSE
FALSE
FALSE
FALSE
$0
TRUE
FALSE
FALSE
~450<e5><a3>
FALSE
FALSE
Female
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
Male
FALSE
<e5><a3>5
FALSE
NA
TRUE
FALSE
FALSE
FALSE
Female
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
200 (UK tax year ends in April and I had several income sources
FALSE
FALSE
FALSE
FALSE
Female
Female
NA
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
"25
FALSE
FALSE
200
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
TRUE
TRUE
FALSE
FALSE
FALSE
Male
FALSE
FALSE
Male
TRUE
FALSE
FALSE
6000
FALSE
FALSE
FALSE
FALSE
FALSE
Male
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
NA
FALSE
000"
100
Female
N/A
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Prefer Not to Answer
FALSE
TRUE
50000
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
000"
Male
FALSE
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
Male
Female
FALSE
TRUE
FALSE
FALSE
000"
FALSE
TRUE
$400
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Male
FALSE
FALSE
FALSE
Male
TRUE
Female
FALSE
FALSE
7000
FALSE
FALSE
FALSE
FALSE
Female
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
500
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
60k
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Male
Female
FALSE
FALSE
TRUE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
2000
FALSE
500
10000
000"
FALSE
FALSE
Male
FALSE
FALSE
TRUE
FALSE
Female
FALSE
FALSE
500
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Female
depends! am switching job
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
Female
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
"4
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
Male
FALSE
FALSE
FALSE
0
FALSE
100
FALSE
FALSE
1500
TRUE
FALSE
100
TRUE
TRUE
FALSE
TRUE
FALSE
FALSE
"3
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
200
TRUE
~500
FALSE
FALSE
FALSE
000"
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
NA
Female
Male
FALSE
Unknown (currently unemployed)
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
500"
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
"~90
FALSE
FALSE
000"
FALSE
FALSE
300
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
3000
FALSE
Female
Male
FALSE
0
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Male
FALSE
FALSE
000"
FALSE
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Male
FALSE
FALSE
FALSE
FALSE
